Update Date,Yr,Mnth,Inflation Value,YoY Value,MoM Value,3 Month Trend
2026-02-02,1960,2,15.5,1.3071895424836555,0.0,1.3071895424836555
2026-02-02,1960,3,15.4,1.3157894736842175,-0.6451612903225784,1.3100561862171765
2026-02-02,1960,4,15.5,1.9736842105263206,0.649350649350647,1.5322210755647319
2026-02-02,1960,5,15.5,1.3071895424836555,0.0,1.5322210755647319
2026-02-02,1960,6,15.5,2.6490066225165587,0.0,1.9766267918421787
2026-02-02,1960,7,15.5,1.3071895424836555,0.0,1.7544619024946237
2026-02-02,1960,8,15.5,1.3071895424836555,0.0,1.7544619024946237
2026-02-02,1960,9,15.5,0.0,0.0,0.8714596949891041
2026-02-02,1960,10,15.7,1.2903225806451568,1.2903225806451568,0.8658373743762713
2026-02-02,1960,11,15.7,1.2903225806451568,0.0,0.8602150537634383
2026-02-02,1960,12,15.7,1.2903225806451568,0.0,1.2903225806451568
2026-02-02,1961,1,15.7,1.2903225806451568,0.0,1.2903225806451568
2026-02-02,1961,2,15.7,1.2903225806451568,0.0,1.2903225806451568
2026-02-02,1961,3,15.7,1.9480519480519412,0.0,1.5095657031140854
2026-02-02,1961,4,15.7,1.2903225806451568,0.0,1.5095657031140854
2026-02-02,1961,5,15.7,1.2903225806451568,0.0,1.5095657031140854
2026-02-02,1961,6,15.7,1.2903225806451568,0.0,1.2903225806451568
2026-02-02,1961,7,15.7,1.2903225806451568,0.0,1.2903225806451568
2026-02-02,1961,8,15.7,1.2903225806451568,0.0,1.2903225806451568
2026-02-02,1961,9,15.7,1.2903225806451568,0.0,1.2903225806451568
2026-02-02,1961,10,15.7,0.0,0.0,0.8602150537634383
2026-02-02,1961,11,15.7,0.0,0.0,0.4301075268817194
2026-02-02,1961,12,15.7,0.0,0.0,0.0
2026-02-02,1962,1,15.7,0.0,0.0,0.0
2026-02-02,1962,2,15.7,0.0,0.0,0.0
2026-02-02,1962,3,15.7,0.0,0.0,0.0
2026-02-02,1962,4,15.8,0.6369426751592447,0.6369426751592447,0.21231422505308203
2026-02-02,1962,5,15.8,0.6369426751592447,0.0,0.4246284501061636
2026-02-02,1962,6,15.9,1.2738853503184782,0.632911392405061,0.8492569002123229
2026-02-02,1962,7,15.9,1.2738853503184782,0.0,1.0615711252654008
2026-02-02,1962,8,16.0,1.9108280254777117,0.6289308176100606,1.4861995753715564
2026-02-02,1962,9,15.9,1.2738853503184782,-0.6249999999999978,1.4861995753715564
2026-02-02,1962,10,16.0,1.9108280254777117,0.6289308176100606,1.6985138004246343
2026-02-02,1962,11,16.0,1.9108280254777117,0.0,1.6985138004246343
2026-02-02,1962,12,16.0,1.9108280254777117,0.0,1.9108280254777117
2026-02-02,1963,1,16.0,1.9108280254777117,0.0,1.9108280254777117
2026-02-02,1963,2,16.0,1.9108280254777117,0.0,1.9108280254777117
2026-02-02,1963,3,16.0,1.9108280254777117,0.0,1.9108280254777117
2026-02-02,1963,4,16.0,1.265822784810122,0.0,1.6958262785885154
2026-02-02,1963,5,16.0,1.265822784810122,0.0,1.4808245316993187
2026-02-02,1963,6,16.0,0.6289308176100606,0.0,1.053525462410102
2026-02-02,1963,7,16.2,1.886792452830182,1.2499999999999956,1.260515351750122
2026-02-02,1963,8,16.3,1.8750000000000044,0.6172839506172928,1.4635744234800827
2026-02-02,1963,9,16.2,1.886792452830182,-0.6134969325153461,1.882861635220123
2026-02-02,1963,10,16.2,1.2499999999999956,0.0,1.6705974842767277
2026-02-02,1963,11,16.3,1.8750000000000044,0.6172839506172928,1.6705974842767277
2026-02-02,1963,12,16.3,1.8750000000000044,0.0,1.6666666666666685
2026-02-02,1964,1,16.3,1.8750000000000044,0.0,1.8750000000000044
2026-02-02,1964,2,16.3,1.8750000000000044,0.0,1.8750000000000044
2026-02-02,1964,3,16.3,1.8750000000000044,0.0,1.8750000000000044
2026-02-02,1964,4,16.4,2.499999999999991,0.6134969325153243,2.0833333333333335
2026-02-02,1964,5,16.4,2.499999999999991,0.0,2.2916666666666625
2026-02-02,1964,6,16.4,2.499999999999991,0.0,2.499999999999991
2026-02-02,1964,7,16.5,1.8518518518518563,0.6097560975609843,2.2839506172839465
2026-02-02,1964,8,16.5,1.2269938650306704,0.0,1.8596152389608396
2026-02-02,1964,9,16.5,1.8518518518518563,0.0,1.6435658562447948
2026-02-02,1964,10,16.5,1.8518518518518563,0.0,1.6435658562447946
2026-02-02,1964,11,16.5,1.2269938650306704,0.0,1.6435658562447946
2026-02-02,1964,12,16.6,1.8404907975460165,0.6060606060606146,1.639778838142848
2026-02-02,1965,1,16.6,1.8404907975460165,0.0,1.6359918200409014
2026-02-02,1965,2,16.6,1.8404907975460165,0.0,1.8404907975460165
2026-02-02,1965,3,16.6,1.8404907975460165,0.0,1.8404907975460165
2026-02-02,1965,4,16.7,1.8292682926829311,0.6024096385542039,1.8367499625916548
